Access to Small Arms,Armed Services Personnel Rate,Deaths from External Conflict,Deaths from Internal Conflict,External Conflicts Fought,External Peace,GU_A3,Homicide Rate,Incarceration Rate,Intensity of Internal Conflict,Internal Conflicts Fought,Internal Peace,Militarisation,Military Expenditure (%GDP),Neighbouring Countries Relations,Nuclear and Heavy Weapons,Ongoing Conflict,Overall Score,Perceptions of Criminality,Police Rate,Political Instability,Political Terror Scale,Rank,Refugees and IDPs,SUBREGION,Safety & Security,Score,Terrorism Impact,UN Peacekeeping Funding,Violent Crime,Violent Demonstrations,Weapons Exports,Weapons Imports,Year
4.0,1.13,1.0,1.0,1.0,1.5430000000000001,CIV,4.487,1.435,3.0,2.9160000000000004,2.998,1.858,1.659,2.0,1.0170000000000001,1.801,2.416,4.0,1.409,3.875,4.0,133.0,2.193,Western Africa,3.2319999999999998,2.416,2.0709999999999997,2.975,3.0,5.0,1.0,1.0070000000000001,2009
4.0,1.127,1.0,1.348,1.0,1.4580000000000002,CIV,4.28,1.443,3.0,2.032,2.843,1.861,1.693,2.0,1.0170000000000001,1.78,2.289,4.0,1.409,3.0,3.5,121.0,1.58,Western Africa,2.958,2.289,1.79,2.975,3.0,5.0,1.0,1.0,2010
4.0,1.124,1.0,2.186,1.0,1.597,CIV,4.28,1.443,4.0,1.442,3.085,2.0,1.683,2.0,1.012,2.089,2.49,4.0,1.409,4.0,3.5,136.0,1.974,Western Africa,3.1180000000000003,2.49,2.22,4.175,3.5,4.0,1.0,1.0,2011
4.0,1.124,1.0,1.0,1.0,1.62,CIV,4.28,1.443,4.0,1.0,2.991,2.0709999999999997,1.7169999999999999,2.0,1.012,1.805,2.4419999999999997,5.0,1.409,3.375,3.5,134.0,1.83,Western Africa,3.177,2.4419999999999997,2.253,4.743,4.0,4.0,1.0,1.0,2012
4.0,1.124,1.0,3.5269999999999997,1.0,1.6369999999999998,CIV,4.28,1.443,4.0,1.7369999999999999,3.2880000000000003,2.0380000000000003,2.228,2.0,1.012,2.39,2.628,5.0,1.409,2.5,4.5,145.0,2.095,Western Africa,3.196,2.628,2.559,3.9530000000000003,4.0,3.5,1.0,1.0,2013
4.0,1.124,1.0,2.096,1.0,1.36,CIV,4.28,1.2690000000000001,4.0,1.7369999999999999,2.9530000000000003,1.778,2.266,2.0,1.011,2.102,2.316,4.0,1.409,2.5,4.0,123.0,1.2409999999999999,Western Africa,2.8369999999999997,2.316,2.424,1.703,4.0,2.5,1.0,1.0,2014
4.0,1.124,1.0,1.391,1.079,1.367,CIV,4.184,1.34,3.0,1.7369999999999999,2.654,1.71,2.142,2.0,1.011,1.766,2.1390000000000002,4.0,1.409,2.625,3.0,101.0,1.535,Western Africa,2.7039999999999997,2.1390000000000002,2.158,1.249,4.0,2.0,1.0,1.004,2015
4.0,1.16,1.0,1.0,1.158,1.5090000000000001,CIV,4.184,1.411,3.0,1.7369999999999999,2.678,1.9380000000000002,2.295,2.0,1.011,1.694,2.211,4.0,1.409,2.75,3.0,111.0,1.526,Western Africa,2.795,2.211,1.8630000000000002,2.997,4.0,3.0,1.0,1.008,2016
4.0,1.156,1.0,1.0,1.554,1.597,CIV,4.184,1.443,3.0,1.7369999999999999,2.7060000000000004,2.036,2.046,2.0,1.0170000000000001,1.7309999999999999,2.262,4.0,1.409,2.75,3.0,119.0,1.505,Western Africa,2.8310000000000004,2.262,2.467,4.07,4.0,3.0,1.0,1.011,2017
4.0,1.153,1.0,1.0,1.633,1.463,CIV,4.184,1.403,3.0,1.147,2.7030000000000003,1.8119999999999998,1.994,2.0,1.0170000000000001,1.6769999999999998,2.207,4.0,1.409,2.875,3.0,110.0,1.465,Western Africa,2.867,2.207,2.219,2.217,4.0,3.5,1.0,1.013,2018
4.0,1.629,1.0,1.0,1.208,1.449,HRV,1.7,1.641,1.0,1.0,2.033,1.79,1.774,2.0,1.1740000000000002,1.22,1.8,4.0,3.35,2.25,2.0,46.0,1.78,Southern Europe,2.263,1.8,1.023,1.393,2.0,3.0,1.0,1.161,2008
4.0,1.665,1.0,1.0,1.338,1.548,HRV,1.77,1.736,1.0,1.0,2.02,1.824,1.784,2.5,1.1740000000000002,1.3330000000000002,1.831,4.0,3.282,2.75,1.0,45.0,1.7530000000000001,Southern Europe,2.227,1.831,1.28,1.393,2.0,3.0,1.0,1.399,2009
4.0,1.6669999999999998,1.0,1.0,1.4669999999999999,1.464,HRV,1.565,1.8459999999999999,1.0,1.0,1.964,1.819,1.75,2.0,1.1740000000000002,1.244,1.764,4.0,3.333,2.25,1.0,34.0,1.729,Southern Europe,2.146,1.764,1.128,1.393,2.0,3.0,1.0,1.3869999999999998,2010
4.0,1.67,1.0,1.0,1.5959999999999999,1.462,HRV,1.72,1.8459999999999999,1.0,1.0,1.949,1.837,1.765,2.0,1.1740000000000002,1.256,1.754,4.0,3.415,2.25,1.0,38.0,1.579,Southern Europe,2.106,1.754,1.061,1.5030000000000001,2.0,2.5,1.0,1.419,2011
4.0,1.672,1.0,1.0,1.646,1.4369999999999998,HRV,1.57,1.926,1.0,1.0,1.913,1.814,1.808,2.0,1.1740000000000002,1.261,1.723,4.0,3.4560000000000004,2.25,1.0,34.0,1.5,Southern Europe,2.044,1.723,1.03,1.205,2.0,2.0,1.0,1.475,2012
3.0,1.675,1.0,1.0,1.646,1.426,HRV,1.595,1.91,1.0,1.0,1.8530000000000002,1.6219999999999999,1.679,2.0,1.1740000000000002,1.261,1.682,4.0,3.489,2.25,1.0,31.0,1.485,Southern Europe,2.046,1.682,1.015,1.205,2.0,2.0,1.0,1.47,2013
3.0,1.607,1.0,1.0,1.646,1.39,HRV,1.54,1.854,1.0,1.0,1.831,1.5530000000000002,1.645,2.0,1.094,1.261,1.6540000000000001,4.0,3.429,2.25,1.0,31.0,1.368,Southern Europe,2.02,1.6540000000000001,1.092,1.151,2.0,2.0,1.0,1.1540000000000001,2014
3.0,1.61,1.0,1.0,1.646,1.4380000000000002,HRV,1.425,1.72,1.0,1.0,1.797,1.671,1.5930000000000002,2.0,1.094,1.261,1.653,4.0,3.4160000000000004,2.0,1.0,30.0,1.296,Southern Europe,1.952,1.653,1.046,2.0140000000000002,2.0,2.0,1.0,1.344,2015
3.0,1.6130000000000002,1.0,1.0,1.646,1.459,HRV,1.435,1.641,1.0,1.0,1.7930000000000001,1.7180000000000002,1.659,2.0,1.094,1.261,1.659,4.0,3.4389999999999996,2.0,1.0,31.0,1.248,Southern Europe,1.942,1.659,1.023,2.339,2.0,2.0,1.0,1.349,2016
3.0,1.581,1.0,1.0,1.517,1.5759999999999998,HRV,1.435,1.617,1.0,1.0,1.739,1.6480000000000001,1.569,3.0,1.0979999999999999,1.45,1.6740000000000002,4.0,3.4389999999999996,1.875,1.0,31.0,1.212,Southern Europe,1.861,1.6740000000000002,1.012,1.841,1.5,2.0,1.0,1.367,2017
3.0,1.584,1.0,1.0,1.3880000000000001,1.568,HRV,1.435,1.617,1.0,1.0,1.686,1.652,1.588,3.0,1.0979999999999999,1.4380000000000002,1.639,4.0,3.4389999999999996,1.75,1.0,27.0,1.196,Southern Europe,1.785,1.639,1.006,1.8459999999999999,1.0,2.0,1.0190000000000001,1.349,2018
2.0,1.659,1.0,1.0,1.0,1.652,CUB,2.758,4.853,3.0,1.0,2.327,1.6669999999999998,2.911,3.0,1.6369999999999998,1.805,2.057,2.0,4.5,2.75,3.0,89.0,1.022,Caribbean,2.476,2.057,1.0,1.646,1.0,2.0,1.0,1.0,2008
2.0,1.6580000000000001,1.0,1.0,1.0,1.652,CUB,2.64,5.0,3.0,1.0,2.326,1.6669999999999998,2.911,3.0,1.6369999999999998,1.805,2.056,2.0,4.5,2.75,3.0,86.0,1.023,Caribbean,2.475,2.056,1.0,1.646,1.0,2.0,1.0,1.0,2009
2.0,1.6569999999999998,1.0,1.0,1.0,1.651,CUB,2.75,5.0,3.0,1.0,2.335,1.6669999999999998,2.911,3.0,1.6369999999999998,1.805,2.062,2.0,4.5,2.75,3.0,81.0,1.02,Caribbean,2.488,2.062,1.0,1.646,1.0,2.0,1.0,1.0,2010
2.0,1.656,1.0,1.0,1.0,1.6030000000000002,CUB,2.6180000000000003,5.0,3.0,1.0,2.324,1.587,2.496,3.0,1.631,1.805,2.036,2.0,4.5,2.75,3.0,77.0,1.0190000000000001,Caribbean,2.472,2.036,1.0,1.3869999999999998,1.0,2.0,1.0,1.0,2011
2.0,1.655,1.0,1.0,1.0,1.692,CUB,2.68,5.0,3.0,1.0,2.329,1.735,2.6310000000000002,3.0,1.631,1.805,2.074,2.0,4.5,2.75,3.0,81.0,1.0190000000000001,Caribbean,2.479,2.074,1.0,2.517,1.0,2.0,1.0,1.0,2012
2.0,1.653,1.0,1.0,1.0,1.6740000000000002,CUB,2.68,5.0,3.0,1.0,2.329,1.705,2.6310000000000002,3.0,1.631,1.805,2.0669999999999997,2.0,4.5,2.75,3.0,82.0,1.023,Caribbean,2.48,2.0669999999999997,1.0,2.259,1.0,2.0,1.0,1.0,2013
2.0,1.651,1.0,1.0,1.0,1.621,CUB,2.68,5.0,3.0,1.0,2.392,1.617,2.6310000000000002,3.0,1.641,1.805,2.084,3.0,4.5,2.75,3.0,90.0,1.0190000000000001,Caribbean,2.568,2.084,1.0,1.504,1.0,2.0,1.0,1.0,2014
2.0,1.65,1.0,1.0,1.0,1.585,CUB,2.68,5.0,3.0,1.0,2.392,1.557,2.625,3.0,1.641,1.805,2.069,3.0,4.5,2.75,3.0,87.0,1.0190000000000001,Caribbean,2.568,2.069,1.0,1.0,1.0,2.0,1.0,1.0,2015
2.0,1.649,1.0,1.0,1.0,1.585,CUB,2.68,5.0,3.0,1.0,2.371,1.557,2.625,3.0,1.641,1.805,2.057,3.0,4.5,2.5,3.0,84.0,1.018,Caribbean,2.5380000000000003,2.057,1.0,1.0,1.0,2.0,1.0,1.0,2016
2.0,1.649,1.0,1.0,1.0,1.584,CUB,2.68,5.0,3.0,1.0,2.371,1.556,2.625,3.0,1.632,1.805,2.056,3.0,4.5,2.5,3.0,89.0,1.0170000000000001,Caribbean,2.5380000000000003,2.056,1.0,1.003,1.0,2.0,1.0,1.0,2017
2.0,1.6480000000000001,1.0,1.0,1.0,1.584,CUB,2.68,5.0,3.0,1.0,2.34,1.556,2.625,3.0,1.632,1.805,2.037,3.0,4.5,2.625,2.5,81.0,1.0170000000000001,Caribbean,2.494,2.037,1.0,1.002,1.0,2.0,1.0,1.0,2018
2.0,2.406,1.0,1.0,1.0,1.579,CYP,1.61,1.601,2.0,1.0,1.8659999999999999,1.686,1.621,3.0,1.128,1.604,1.751,3.0,3.455,1.375,2.0,41.0,1.0,Western Asia,1.9080000000000001,1.751,1.385,1.9680000000000002,2.0,2.0,1.0,2.1430000000000002,2008
2.0,2.385,1.0,1.0,1.0,1.611,CYP,1.42,1.6569999999999998,2.0,1.0,1.8519999999999999,1.7280000000000002,2.099,3.0,1.128,1.604,1.756,3.0,3.488,1.5,2.0,35.0,1.0,Western Asia,1.895,1.756,1.1640000000000001,1.9680000000000002,2.0,2.0,1.0,2.044,2009
2.0,2.366,1.0,1.043,1.0,2.171,CYP,1.87,1.6569999999999998,2.0,1.0,1.837,1.6909999999999998,2.032,3.0,1.128,1.6130000000000002,1.9709999999999999,3.0,3.4539999999999997,1.5,1.5,67.0,5.0,Western Asia,2.352,1.9709999999999999,1.0759999999999998,1.9680000000000002,2.0,2.0,1.0,1.819,2010
2.0,2.352,1.0,1.043,1.0,2.137,CYP,1.36,1.831,2.0,1.0,1.814,1.67,1.956,3.0,1.13,1.6130000000000002,1.943,3.0,3.4139999999999997,1.5,1.5,62.0,5.0,Western Asia,2.302,1.943,1.038,1.581,2.0,2.0,1.0,2.113,2011
2.0,2.6069999999999998,1.0,1.0,1.0,2.147,CYP,1.405,1.87,2.0,1.0,1.819,1.706,2.0269999999999997,3.0,1.13,1.604,1.95,3.0,3.378,1.5,1.5,61.0,5.0,Western Asia,2.306,1.95,1.0190000000000001,1.3869999999999998,2.0,2.0,1.0,2.286,2012
2.0,2.595,1.0,1.0,1.0,2.085,CYP,1.975,1.886,2.0,1.0,1.871,1.585,1.55,3.0,1.13,1.604,1.9569999999999999,3.0,3.33,1.625,1.5,66.0,5.0,Western Asia,2.387,1.9569999999999999,1.061,1.0,2.0,2.0,1.0,2.133,2013
2.0,2.583,1.0,1.0,1.0,2.1180000000000003,CYP,1.525,1.839,2.0,1.0,1.913,1.6380000000000001,2.008,3.0,1.099,1.604,1.995,3.0,3.198,1.75,2.0,73.0,5.0,Western Asia,2.4459999999999997,1.995,1.9769999999999999,1.065,2.0,2.0,1.0,2.12,2014
2.0,2.571,1.0,1.0,1.0,2.145,CYP,1.475,1.854,2.0,1.0,1.7990000000000002,1.683,1.96,3.0,1.099,1.604,1.9369999999999998,3.0,3.153,1.5,1.0,65.0,5.0,Western Asia,2.287,1.9369999999999998,1.926,1.5119999999999998,2.0,2.0,1.0,2.11,2015
2.0,2.559,1.0,1.0,1.0,2.122,CYP,1.645,1.744,2.0,1.0,1.86,1.58,1.874,3.0,1.099,1.604,1.965,3.0,3.112,1.5,2.0,70.0,5.0,Western Asia,2.405,1.965,1.81,1.281,2.0,2.0,1.0,1.568,2016
2.0,2.5469999999999997,1.0,1.0,1.0,2.128,CYP,1.645,1.633,2.0,1.0,1.83,1.5319999999999998,1.855,3.0,1.1,1.604,1.949,3.0,3.112,1.5,2.0,65.0,5.0,Western Asia,2.392,1.949,1.749,1.3940000000000001,2.0,2.0,1.0,1.072,2017
2.0,2.918,1.0,1.0,1.0,2.151,CYP,1.645,1.609,2.0,1.0,1.755,1.604,1.8980000000000001,3.0,1.1,1.604,1.913,3.0,3.112,1.5,1.0,62.0,5.0,Western Asia,2.27,1.913,1.714,1.3119999999999998,2.0,2.0,1.0,1.357,2018
1.0,1.335,1.0,1.0,2.838,1.327,CZE,1.61,2.464,1.0,1.0,1.636,1.416,1.8030000000000002,1.0,1.178,1.169,1.5130000000000001,2.0,3.134,1.25,2.0,17.0,1.004,Eastern Europe,1.831,1.5130000000000001,1.004,1.28,2.0,2.0,1.557,2.013,2008
1.0,1.348,1.042,1.0,3.483,1.374,CZE,1.55,2.44,1.0,1.0,1.6280000000000001,1.383,1.7409999999999999,1.0,1.178,1.236,1.526,2.0,3.056,1.5,1.5,18.0,1.004,Eastern Europe,1.8259999999999998,1.526,1.682,1.28,2.0,2.0,1.4709999999999999,1.91,2009
1.0,1.26,1.083,1.0,4.208,1.436,CZE,1.45,2.63,1.0,1.0,1.5659999999999998,1.376,1.6980000000000002,1.0,1.178,1.311,1.514,2.0,3.0860000000000003,1.25,1.0,17.0,1.004,Eastern Europe,1.739,1.514,1.581,1.28,2.0,2.0,1.527,1.9040000000000001,2010
1.0,1.331,1.0,1.0,3.742,1.3840000000000001,CZE,1.49,2.638,1.0,1.0,1.455,1.285,1.7790000000000001,1.0,1.197,1.252,1.4269999999999998,2.0,2.9619999999999997,1.25,1.0,10.0,1.003,Eastern Europe,1.629,1.4269999999999998,1.308,1.361,2.0,1.0,1.354,1.129,2011
1.0,1.359,1.083,1.0,3.3539999999999996,1.3430000000000002,CZE,1.41,2.733,2.0,1.0,1.5490000000000002,1.25,1.6640000000000001,1.0,1.197,1.4340000000000002,1.4669999999999999,2.0,2.853,1.25,1.0,13.0,1.003,Eastern Europe,1.6119999999999999,1.4669999999999999,1.198,1.24,2.0,1.0,1.2670000000000001,1.162,2012
1.0,1.344,1.083,1.0,2.838,1.281,CZE,1.5,2.733,2.0,1.0,1.551,1.217,1.535,1.0,1.197,1.3869999999999998,1.443,2.0,2.819,1.25,1.0,12.0,1.002,Eastern Europe,1.614,1.443,1.099,1.1909999999999998,2.0,1.0,1.204,1.177,2013
1.0,1.344,1.0,1.0,2.3209999999999997,1.206,CZE,1.465,2.25,2.0,1.0,1.59,1.1840000000000002,1.511,1.0,1.126,1.3230000000000002,1.436,2.0,2.838,1.25,1.0,14.0,1.003,Eastern Europe,1.669,1.436,1.3030000000000002,1.018,2.0,2.0,1.226,1.166,2014
1.0,1.301,1.208,1.0,1.725,1.202,CZE,1.325,2.384,2.0,1.0,1.587,1.195,1.483,1.0,1.126,1.31,1.433,2.0,2.8680000000000003,1.5,1.0,15.0,1.004,Eastern Europe,1.665,1.433,1.7630000000000001,1.169,1.5,2.0,1.236,1.158,2015
1.0,1.315,1.208,1.0,1.646,1.226,CZE,1.375,2.5580000000000003,1.0,1.0,1.459,1.244,1.464,1.0,1.126,1.101,1.3659999999999999,2.0,2.886,1.5,1.0,7.0,1.004,Eastern Europe,1.635,1.3659999999999999,1.864,1.101,1.0,2.0,1.577,1.141,2016
1.0,1.315,1.0,1.0,1.913,1.242,CZE,1.375,2.685,1.0,1.0,1.4580000000000002,1.285,1.4869999999999999,1.0,1.114,1.084,1.3719999999999999,2.0,2.886,1.5,1.0,7.0,1.004,Eastern Europe,1.639,1.3719999999999999,1.7469999999999999,1.068,1.0,2.0,1.889,1.048,2017
1.0,1.329,1.0,1.0,1.8630000000000002,1.272,CZE,1.375,2.677,1.0,1.0,1.453,1.338,1.5019999999999998,1.0,1.114,1.079,1.381,2.0,2.886,1.5,1.0,7.0,1.004,Eastern Europe,1.6340000000000001,1.381,1.6680000000000001,1.128,1.0,2.0,2.15,1.02,2018
5.0,1.337,1.0,3.2230000000000003,1.0,1.743,COD,4.43,1.4509999999999998,4.0,5.0,3.688,2.13,1.8980000000000001,3.0,1.057,2.866,2.91,2.0,1.5,4.0,5.0,152.0,1.952,Middle Africa,3.449,2.91,2.94,3.279,5.0,5.0,1.0,1.0090000000000001,2008
5.0,1.368,1.0,3.185,1.0,1.746,COD,4.43,1.4509999999999998,4.0,5.0,3.83,2.125,1.817,3.0,1.057,2.858,2.997,4.0,1.5,4.0,5.0,155.0,1.9980000000000002,Middle Africa,3.659,2.997,3.424,3.279,5.0,5.0,1.0,1.013,2009
5.0,1.3559999999999999,1.0,3.235,1.0,1.775,COD,4.397,1.4509999999999998,4.0,5.0,3.85,2.112,1.712,3.0,1.057,2.8689999999999998,3.02,4.0,1.5,4.0,5.0,153.0,2.266,Middle Africa,3.71,3.02,3.818,3.279,5.0,5.0,1.0,1.022,2010
5.0,1.3619999999999999,1.0,3.5,1.0,1.671,COD,4.397,1.4509999999999998,4.0,5.0,3.755,1.99,1.521,3.0,1.062,2.9219999999999997,2.9219999999999997,4.0,1.5,3.5,5.0,155.0,2.065,Middle Africa,3.514,2.9219999999999997,3.6319999999999997,2.386,4.5,4.5,1.0,1.052,2011
5.0,1.35,1.0,3.2039999999999997,1.0,1.639,COD,4.397,1.4509999999999998,4.0,5.0,3.8310000000000004,1.942,1.7169999999999999,3.0,1.062,2.862,2.9539999999999997,4.0,1.5,4.0,5.0,156.0,2.04,Middle Africa,3.66,2.9539999999999997,3.427,1.8,5.0,5.0,1.0,1.046,2012
5.0,1.286,1.0,2.7230000000000003,1.0,1.5759999999999998,COD,4.397,1.261,5.0,5.0,3.8280000000000003,1.828,1.6159999999999999,3.0,1.062,2.967,2.927,4.0,1.5,4.0,4.5,153.0,2.076,Middle Africa,3.583,2.927,3.3289999999999997,1.0,5.0,5.0,1.0,1.047,2013
5.0,1.276,1.0,3.02,1.0,1.8259999999999998,COD,4.397,1.261,5.0,5.0,3.898,2.138,2.0269999999999997,3.0,1.09,3.0269999999999997,3.069,4.0,1.5,4.0,5.0,153.0,2.523,Middle Africa,3.6910000000000003,3.069,3.272,3.195,5.0,5.0,1.0,1.042,2014
5.0,1.2670000000000001,1.0,3.1180000000000003,1.0,1.837,COD,4.336,1.2770000000000001,4.0,5.0,3.8939999999999997,2.2030000000000003,1.6640000000000001,3.0,1.09,2.845,3.071,4.0,1.5,5.0,5.0,153.0,2.3209999999999997,Middle Africa,3.795,3.071,3.5410000000000004,4.126,5.0,5.0,1.0,1.032,2015
5.0,1.2590000000000001,1.0,3.373,1.0,1.766,COD,4.336,1.253,4.0,5.0,3.9219999999999997,2.061,1.903,3.0,1.09,2.8960000000000004,3.06,4.0,1.5,5.0,5.0,151.0,2.408,Middle Africa,3.8089999999999997,3.06,3.6310000000000002,2.72,5.0,5.0,1.0,1.002,2016
5.0,1.25,1.0,3.517,1.396,1.7990000000000002,COD,4.336,1.229,4.0,5.0,3.8989999999999996,2.1790000000000003,2.051,3.0,1.094,2.9619999999999997,3.0589999999999997,4.0,1.5,5.0,4.5,151.0,1.915,Middle Africa,3.697,3.0589999999999997,3.755,3.571,5.0,5.0,1.0,1.01,2017
5.0,1.2429999999999999,1.0,3.517,1.396,1.964,COD,4.336,1.229,5.0,5.0,4.109,2.256,1.693,3.0,1.094,3.1630000000000003,3.2510000000000003,5.0,1.5,5.0,5.0,156.0,2.7539999999999996,Middle Africa,3.943,3.2510000000000003,3.752,4.593,5.0,5.0,1.0,1.008,2018
2.0,1.83,1.167,1.0,3.125,1.349,DNK,1.355,1.609,1.0,1.0,1.261,1.6130000000000002,1.6740000000000002,1.0,1.149,1.229,1.297,1.0,1.9909999999999999,1.0,1.0,3.0,1.0,Northern Europe,1.183,1.297,1.0,1.224,1.0,1.0,1.1,2.608,2008
2.0,1.825,1.4580000000000002,1.0,3.6919999999999997,1.411,DNK,1.49,1.4980000000000002,1.0,1.0,1.274,1.5659999999999998,1.091,1.0,1.149,1.339,1.329,1.0,1.9769999999999999,1.0,1.0,3.0,1.0,Northern Europe,1.195,1.329,1.122,1.224,1.0,1.0,1.16,2.708,2009
2.0,1.739,1.8330000000000002,1.0,3.6630000000000003,1.514,DNK,1.425,1.5219999999999998,1.0,1.0,1.2990000000000002,1.601,1.626,1.0,1.149,1.412,1.385,1.0,1.982,1.0,1.5,6.0,1.0,Northern Europe,1.245,1.385,1.061,1.224,1.0,1.0,1.228,2.4530000000000003,2010
1.0,1.517,1.6669999999999998,1.0,3.275,1.459,DNK,1.38,1.5619999999999998,1.0,1.0,1.227,1.401,1.6640000000000001,1.0,1.172,1.3430000000000002,1.32,1.0,1.9980000000000002,1.0,1.5,3.0,1.0,Northern Europe,1.248,1.32,1.122,1.383,1.0,1.0,1.2670000000000001,2.187,2011
1.0,1.515,1.5,1.0,2.679,1.383,DNK,1.41,1.585,1.0,1.0,1.176,1.379,1.693,1.0,1.172,1.255,1.2590000000000001,1.0,1.974,1.0,1.0,2.0,1.0,Northern Europe,1.189,1.2590000000000001,1.061,1.297,1.0,1.0,1.324,1.973,2012
1.0,1.431,1.125,1.0,2.1630000000000003,1.278,DNK,1.42,1.538,1.0,1.0,1.168,1.3730000000000002,1.6740000000000002,1.0,1.172,1.1320000000000001,1.212,1.0,1.964,1.0,1.0,2.0,1.0,Northern Europe,1.1840000000000002,1.212,1.03,1.248,1.0,1.0,1.455,1.876,2013
1.0,1.456,1.042,1.0,1.646,1.2,DNK,1.425,1.578,1.0,1.0,1.167,1.32,1.655,1.0,1.143,1.068,1.18,1.0,1.956,1.0,1.0,2.0,1.0,Northern Europe,1.19,1.18,1.072,1.041,1.0,1.0,1.413,1.7380000000000002,2014
1.0,1.454,1.042,1.0,1.646,1.2009999999999998,DNK,1.645,1.53,1.0,1.0,1.1840000000000002,1.335,1.693,1.0,1.143,1.068,1.1909999999999998,1.0,1.9380000000000002,1.0,1.0,2.0,1.0,Northern Europe,1.208,1.1909999999999998,1.036,1.0,1.0,1.0,1.426,1.85,2015
1.0,1.452,1.0,1.0,2.1630000000000003,1.235,DNK,1.495,1.483,1.0,1.0,1.205,1.3430000000000002,1.569,1.0,1.143,1.107,1.217,1.0,1.929,1.0,1.0,2.0,1.0,Northern Europe,1.2329999999999999,1.217,1.8530000000000002,1.0,1.0,1.0,1.506,1.9169999999999998,2016
1.0,1.4509999999999998,1.0,1.0,2.946,1.4780000000000002,DNK,1.495,1.4669999999999999,1.0,1.0,1.216,1.381,1.5590000000000002,2.0,1.161,1.38,1.321,1.0,1.929,1.125,1.0,5.0,1.0,Northern Europe,1.2309999999999999,1.321,1.6,1.0,1.0,1.0,1.528,2.194,2017
1.0,1.423,1.0,1.0,3.4130000000000003,1.507,DNK,1.495,1.4669999999999999,1.0,1.0,1.251,1.35,1.5590000000000002,2.0,1.161,1.423,1.3530000000000002,2.0,1.929,1.0,1.0,5.0,1.0,Northern Europe,1.2890000000000001,1.3530000000000002,1.325,1.06,1.0,1.0,1.425,2.055,2018
3.5,3.032,1.0,1.0,1.0,1.716,DJI,3.54,1.538,3.0,1.0,2.32,2.208,2.094,2.5,1.0070000000000001,1.705,2.0780000000000003,3.0,4.5,3.0,2.0,92.0,1.026,Eastern Africa,2.323,2.0780000000000003,1.05,4.188,1.0,2.5,1.0,1.194,2008
3.5,2.8169999999999997,1.0,1.0,1.0,1.6880000000000002,DJI,3.54,1.538,3.0,1.0,2.318,2.161,1.9080000000000001,2.5,1.0070000000000001,1.705,2.066,3.0,4.5,3.0,2.0,89.0,1.026,Eastern Africa,2.3209999999999997,2.066,1.025,4.188,1.0,2.5,1.0,1.1909999999999998,2009
3.5,2.786,1.0,1.0,1.0,1.67,DJI,3.4,1.538,3.0,1.147,2.311,2.124,1.6980000000000002,2.5,1.0070000000000001,1.72,2.0540000000000003,3.0,4.5,3.0,2.0,79.0,1.02,Eastern Africa,2.303,2.0540000000000003,1.0,4.188,1.0,2.5,1.0,1.119,2010
3.5,2.7560000000000002,1.0,1.0,1.0,1.7730000000000001,DJI,3.4,1.538,3.0,1.147,2.306,2.281,2.668,2.5,1.0090000000000001,1.72,2.092,3.0,4.5,3.0,2.0,85.0,1.02,Eastern Africa,2.303,2.092,1.0,4.7010000000000005,1.0,2.5,1.0,1.0,2011
3.5,2.725,1.0,1.0,1.0,1.5490000000000002,DJI,3.4,1.538,3.0,1.147,2.306,1.9080000000000001,1.411,2.5,1.0090000000000001,1.72,2.003,3.0,4.5,3.0,2.0,69.0,1.02,Eastern Africa,2.303,2.003,1.0,2.82,1.0,2.5,1.0,1.0,2012
3.0,2.696,1.0,1.0,1.0,1.411,DJI,3.4,1.6569999999999998,3.0,1.147,2.338,1.7480000000000002,1.526,2.0,1.0090000000000001,1.619,1.9669999999999999,3.0,4.5,3.0,3.0,67.0,1.022,Eastern Africa,2.387,1.9669999999999999,1.0,2.025,1.0,2.0,1.0,1.097,2013
3.0,2.667,1.0,1.0,1.129,1.5119999999999998,DJI,3.4,1.6569999999999998,3.0,1.147,2.3409999999999997,1.9080000000000001,1.31,2.0,1.0070000000000001,1.631,2.01,3.0,4.5,3.0,3.0,75.0,1.0270000000000001,Eastern Africa,2.388,2.01,1.0,3.552,1.0,2.0,1.0,1.176,2014
4.0,2.639,1.0,1.0,1.208,1.588,DJI,3.193,1.4980000000000002,3.0,1.0,2.5669999999999997,2.225,1.3730000000000002,2.0,1.0070000000000001,1.6230000000000002,2.175,3.0,4.5,3.0,3.0,104.0,1.033,Eastern Africa,2.613,2.175,1.9769999999999999,4.494,2.0,3.0,1.0,1.392,2015
4.0,2.613,1.0,1.0,1.338,1.6119999999999999,DJI,3.193,1.538,3.0,1.147,2.713,2.247,1.361,2.0,1.0070000000000001,1.65,2.273,3.0,4.5,4.0,3.0,123.0,1.037,Eastern Africa,2.807,2.273,1.705,4.711,2.0,4.0,1.0,1.401,2016
4.0,2.589,1.0,1.0,1.8630000000000002,1.659,DJI,3.193,1.53,3.0,1.147,2.5660000000000003,2.286,1.361,2.0,1.011,1.6980000000000002,2.2030000000000003,3.0,4.5,3.0,3.0,110.0,1.043,Eastern Africa,2.5860000000000003,2.2030000000000003,1.444,4.779,2.0,3.0,1.0,1.682,2017
4.0,2.565,1.0,1.0,1.992,1.8459999999999999,DJI,3.193,1.5219999999999998,3.0,1.147,2.551,2.272,1.361,3.0,1.011,1.911,2.269,3.0,4.5,3.0,3.0,115.0,1.055,Eastern Africa,2.572,2.269,1.195,4.785,2.0,3.0,1.0,1.581,2018
